gene_symbol,GSM1020099,GSM1020100,GSM1020101,GSM1020102,GSM1020103,GSM1020104,GSM1020105,GSM1020106
TMEM151A,4.80422520909857,5.25039278674822,5.09869815566868,5.55261985005786,5.03808777182764,5.29298108422667,5.16407180542365,5.35869998075947
TMEM151B,4.826656737303,4.7018551293111,4.71547213958234,4.41925050292524,4.66177938418564,4.33156188338457,4.41768325652359,4.74215667161255
TMEM154,7.38650647174787,8.48461820824958,8.38560694461252,8.47433747650252,7.8244793339503,7.10578354705682,7.37471556982353,9.20302257192632
TMEM156,3.63152991674821,3.80159350245981,3.94625308679788,3.63355383194961,3.62485504999215,4.50408857081978,3.527236220033,3.36136010719592
TMEM158,7.40510191059642,6.11455456522716,7.01916931212573,6.63934367811503,6.50065588626967,5.94615158751889,6.80711397382925,7.44390592596558
TMEM160,6.87622808158244,6.44732164594098,7.01777275106683,7.63502891868771,7.78198070673837,7.22874553416205,7.58156972739633,6.7461107978597
TMEM161A,7.87674878531461,6.93369159358798,7.50943147555324,7.68136537058917,7.34501095914213,7.36111913749955,7.46058548438444,7.30817850362594
TMEM161B,6.24804343833535,6.99348348013893,7.33486189601907,7.35237378909013,6.6648355693848,7.45128838424271,6.56858426286571,7.0843913758185
TMEM161B-DT,3.57363522080426,3.61670442390603,3.78984257919297,3.68766314343803,4.07547548154241,3.75050127202044,3.68888063952396,3.97617952226604
TMEM163,3.60792724630587,3.73445651102602,5.01164046442763,3.88802735135354,3.64366599436342,6.45389576583858,3.90749728404067,3.73080397228637
TMEM164,7.20489991935432,6.40655742052264,6.53676063271748,6.99165912205996,6.81201650861406,5.90331878547884,5.74271215362819,6.184518139656
TMEM165,4.86744243572467,4.39905529085318,3.95342475734525,3.85040035510995,4.83389620107567,4.27122599672773,3.9835932188982,4.38197020779833
TMEM167A,9.2577351943896,9.02016462506361,10.206467186937,9.87286544848132,9.30090860661778,9.24451454742086,9.84216567990368,10.0139350803018
TMEM167B,9.39588234157564,8.78958025630991,8.72706411259376,8.75831262020818,8.2314751656017,8.86094788505269,8.41092885597286,8.19281017281276
TMEM168,6.69907128086832,5.99047561916877,5.73078582726453,6.48746807952083,6.65898658770468,6.98750342479872,5.92679027681472,6.46627828984502
TMEM169,4.12085603193216,4.06008783097545,4.16325073987153,4.20727019662936,4.0220016946612,3.98442963809775,4.3665682153943,4.08771621688047
TMEM17,6.55404383194201,4.94008269761774,6.7763679662719,7.37243199829751,6.90559795562999,5.13547217361981,6.59561817392787,6.85766080013235
TMEM170A,5.4106859249534,5.0629353697245,6.43902825813725,5.51021420046347,5.94130904839078,5.64699768104243,5.7287202122657,6.05061440743955
TMEM170B,3.40645845316952,3.42607162271514,3.50376521286735,3.13657557788024,3.0223815325818,3.69337193555634,3.25832251203245,3.27182357978061
TMEM171,4.41383943287534,3.85128824165413,4.89540068623868,4.67483748867556,4.16555669499529,4.235164514137,4.45182918382956,4.02682314711553
TMEM174,4.56094044093083,4.1910435578538,4.34264459516141,4.32923896354049,4.39888559915987,4.28565648602881,4.41336793012952,4.627666792504
TMEM175,5.8190526649217,5.74306063359686,5.78515530811666,5.89303887399019,6.00321000800616,5.79203822571375,5.75254221694455,5.59716065313438
TMEM176A,7.95923709587985,8.41435589261631,8.13011038911139,7.75912155639407,7.69382657374285,8.12432237304704,8.61992130861074,8.16174048784983
TMEM176B,8.57528268591178,9.169682335264,9.19906994858949,8.8474275112856,8.48720313132558,9.03403326494751,9.63106501842028,8.88917183427145
TMEM177,5.97309465196201,5.77954908300725,7.02521028927507,6.78334483294476,5.62293689510162,5.11710407858275,5.89909711472006,6.29291932456641
TMEM178A,3.28195265878352,3.58416275171735,3.41241580777559,3.43325332578615,3.25609082245855,3.08183211766907,3.46020999955627,3.14884142603126
TMEM178B,3.83925894674096,4.48898232858994,4.30446470391352,3.86074205509527,3.88980611456372,5.2591466610153,4.08617587947706,3.72739595808423
TMEM179,4.20110907451561,4.15739178162573,4.28870158956894,4.54208447177149,4.10850200651905,4.28092201420837,4.30452491117409,4.53888368202058
TMEM179B,9.18568156531483,8.52235099014836,7.99447496248049,8.56279586525831,9.05146067334299,8.39996727475674,8.4814020659419,8.64472711849247
TMEM18,8.12430140601735,7.91782738902581,7.99182635203804,8.08507869864534,7.73854202523059,8.37393802916634,7.92240846171677,8.34369924825126
TMEM181,9.15368348951129,9.40986336395951,9.48953976860799,9.37814403139859,9.07272161429705,8.87094809371405,9.08927917034851,8.74326879183218
TMEM182,5.88694637751905,5.38662613077198,3.89564522690158,4.68799383273621,3.89020846274189,3.53472476089254,4.69018597069565,3.7665434446599
TMEM183A,6.34766505457903,5.51350806001254,5.36313980440691,5.33493245406721,6.19229232266352,5.66349574256344,4.78241119045489,5.74010250086139
TMEM184A,5.19734697455923,6.49698138062623,5.39668483812062,5.97792830963891,6.00106086658541,6.01092120371272,5.24166930114729,7.01358500448018
TMEM184B,7.7692541207739,7.37112488943345,8.23235934628991,7.75368515104475,7.43616560141533,7.27037866302963,7.745405162088,7.06219013534682
TMEM184C,7.61880742189496,8.28279720374663,8.64761681085331,8.4452326103159,8.13033612525189,8.11934780396487,8.25062251133236,8.65854769632679
TMEM185A,7.52102446822043,7.21116614279362,5.68256623878797,6.43721503114626,6.5481030772931,6.14583652084268,6.14777792201549,6.82023580873054
TMEM185B,7.44335485077436,6.41119399314684,7.95821551769486,7.32042247109126,7.58636819433915,6.70958199784531,7.30819990164976,7.0120911324632
TMEM186,7.16655022708284,7.09518438440212,7.06781385801523,7.19554543329273,6.50514130906829,6.82369588406456,7.01331289938714,6.91720055046486
TMEM187,7.09519249355708,5.73157918579667,6.25891224873311,6.7664996490239,6.75764319804385,5.58100188349058,6.52871338777003,5.877361200457
TMEM19,8.40692209660911,8.2148499995378,8.31298476818845,8.54975605523027,8.18170439360331,8.56697677175049,8.60652901691742,8.08235827534796
TMEM190,4.99774155615829,4.90940558374079,4.57059450889583,5.03459845910964,4.75295259500632,4.85899843421254,4.94881120875204,4.99923825726139
TMEM191A,4.94193506221911,5.12480077979072,5.49400309075578,5.771222916078,5.9940588503212,5.36272076728472,6.11671011506745,5.73983016207637
TMEM192,7.31718059279116,7.90075158258478,8.43222730444443,8.55267594508297,8.52710640786228,7.89893193660908,8.03186703335654,7.88154403328287
TMEM196,4.1793619849934,3.98174499279612,4.09281864711128,4.14225798321109,4.13008622179511,3.98800574702491,4.08229622830194,3.95625648471075
TMEM198,5.56189899609824,5.76450125621435,5.521874586618,5.46299422932682,5.93810491262443,5.8225064575645,5.81720331890185,5.94495689573286
TMEM198B,6.30710907178914,6.24831015493816,6.03276287715469,6.23251349214995,5.94999169395754,6.06932714371655,6.1292631920196,6.49732247633048
TMEM199,6.92720292793767,6.73771226646985,7.24920701689383,7.81059766206217,7.34594444991821,6.59894796949177,7.24385441120873,7.70261792582326
TMEM200A,4.37815430597732,6.14606137023721,6.30529782590977,5.0900824106197,3.66103617916157,4.92411807103693,6.79093821089252,4.81785835315294
TMEM200B,4.5170849774814,5.46836112333226,6.22224709147641,5.8342243199249,5.28514511985862,5.86092196970804,5.74782923476973,5.99367093155968
TMEM200C,3.95536249373277,4.65203569157834,4.15591657670789,3.58281493350368,3.87031601438775,3.9837183223797,3.76884056321574,3.64089019530863
TMEM201,5.06138071939387,4.9611584327847,5.68759631033443,5.48761438033065,4.27616760543404,4.41301671125666,4.50458275811816,4.94719976932207
TMEM203,8.01876916009144,8.51113189519237,9.00158529528736,8.70266451116011,8.500742766922,8.20411998411425,8.52253513888533,8.2970969929352
TMEM204,6.9812382500163,6.97088108582444,6.71390612815903,6.53301490837851,6.95486790647474,7.83026637225904,7.59273920712791,6.13767088755124
TMEM205,8.16158708159936,7.87350289798524,9.24902173455457,8.54983523087096,8.38212575289337,8.33196052768968,8.08685669730937,8.28388746366133
TMEM207,4.43626972461306,4.33685376680943,4.39614075654098,4.45347183167224,4.53371096895322,4.31995822310998,4.50282087562088,4.34641342654385
TMEM208,8.62460836436151,8.70185716562303,8.72299895042729,8.95202526707312,9.00478940023934,8.39305216961113,9.02823655654327,8.95675862118433
TMEM209,6.64915958522711,5.99039210812047,8.16141792752462,7.44543440013748,6.90240553538776,6.84839745202133,7.11883487204504,6.23735477893801
TMEM212,4.44545752896215,4.62127606797329,4.60736728684373,4.60316075518272,4.55326381735507,4.68612155471434,4.49447798485081,4.42904328319315
TMEM213,3.35227086074506,3.50615996972671,3.65931328722922,3.73499097580224,3.65617612369489,3.45472874756046,3.41306208241509,3.56899112608028
TMEM214,7.93934372108141,7.98325473676921,8.34299577253893,8.02535839681163,7.85527204365288,7.59994770773055,7.9084833471692,7.72887435975377
TMEM216,8.470951783155,7.34759913071494,7.2016237391736,7.29170526665795,7.65852614303438,7.56238767969934,7.16468915471912,7.22974409871003
TMEM217,3.71329061163011,3.43388949675071,3.62964446914966,3.36211742406656,3.45810013722474,3.57721545220346,3.43359248517601,3.82606868063275
TMEM218,6.75998172990729,7.45297719930604,7.92335995021728,8.0227148409128,7.69849124809563,7.15821649495158,7.43315705238412,7.53781825133113
TMEM219,8.39025958767596,8.09531887699317,7.84685163812848,8.45042835768766,7.54542589779041,8.07081164613546,7.88978598303425,7.65410378509239
TMEM220,5.82380033414579,5.08427800504428,5.40279991684253,4.70631012653786,5.13470421782435,5.88606035055264,5.38862021646228,5.05117015291342
TMEM221,4.02291639914816,4.37456054848933,4.66546238620163,4.26994610214068,4.68065843489584,4.31753141192198,4.43917640312777,4.48183148006347
TMEM222,7.31182816684721,7.74079950600549,7.46191271480819,8.13421197793535,7.77225836689448,7.3552243563575,7.63234813929416,7.29180499751481
TMEM223,7.63580325666933,6.43804312770029,7.27501694164585,7.74739296171615,6.86297857830253,6.75983425448262,7.22983418229317,7.07111248870563
TMEM225,3.74909335749578,3.6307424540533,3.68894690505817,3.68448436445286,4.00535304202534,3.57361805493374,3.66247210557953,4.04005908588338
TMEM225B,3.61696092892279,3.80023687480938,3.75396583829633,3.67811078063373,3.86406910326727,3.89422053682393,3.72488859662174,3.83750527123964
TMEM229B,5.79243191904265,6.78893616611361,7.22099779945875,6.4653783751605,5.94861186779691,6.33870679496879,6.66762088377088,7.1108661737397
TMEM230,9.21548553827809,8.44259222418744,8.47177147866562,8.67677353992467,9.32028272727349,8.97991415387498,9.2574024953691,8.17572845980914
TMEM231,3.60085010590829,4.45106928804831,3.43585237450778,3.21907133677706,3.46546877825563,3.88571251127094,3.86567270036935,3.95505893344261
TMEM232,3.49559992886733,3.53789705964691,3.3467524858579,3.32443310756865,3.25523312392684,3.2326600433433,3.31128109519558,3.30305058519291
TMEM234,6.33855971930966,6.2192313995938,6.29121477530687,6.15839617703506,6.38078207439112,6.01303485428947,6.53626352003323,6.11986081389106
TMEM235,3.60831328848306,3.6016853336545,3.45094410017244,3.43147396535181,3.55617864412471,3.70170875668617,3.46785298503972,3.65623881101264
TMEM237,4.41715939343514,6.21714516543003,4.43817071945711,5.59199091904983,5.69533545884243,5.14257448812813,4.30008292073053,4.50713022804567
TMEM238,3.68962083571791,3.57480906837194,3.49751617178156,3.61695376281666,3.72328100139427,3.63101567776655,3.63990378890273,3.95853788554031
TMEM238L,6.12574862560481,5.93263733935862,5.56336421136993,5.67155674885859,6.21228508988069,5.87148636914504,5.83374459801442,6.01839879868797
TMEM239,4.80568327695716,4.51298096841887,4.81048753351125,4.62853475646586,4.63801937587185,4.78133744068193,4.72809568257011,5.04629030106109
TMEM241,8.05161113638394,7.71142897297894,8.15241107483103,8.04228140466302,7.90532878261692,7.86259769409373,7.93149773649045,7.75137459788642
TMEM242,4.47502552206241,4.49842109257964,4.33195281797307,4.17855910612764,3.49898091659167,4.83175965039096,4.22130650754655,3.71498979515732
TMEM243,7.58368749112339,7.76837320452024,7.14065300824058,7.36390756449903,7.3036554497135,8.95898093321316,7.68462021635903,7.29275335080816
TMEM245,7.20064457747151,7.65618494892761,8.58902814772321,8.12350790195098,7.91343097491875,7.95941762052044,7.81352435483231,8.47387408757172
TMEM248,8.75022213535052,8.31362562603115,7.8277524052559,8.05302199525572,8.08662847345888,8.31172841719652,8.23777596712471,8.11992016060777
TMEM25,5.23899066503674,5.98736790062967,5.91126077708289,5.56129373689756,5.71118466021755,5.89227243927277,5.92670143716309,6.16876866784238
TMEM250,7.65601245207497,7.46412167681461,8.32060763570417,7.82013360105019,8.04446910987563,7.0440665048295,7.28255893997858,7.4121255583354
TMEM252,4.03674182671387,4.31347794082053,3.98347954748833,3.92661215467682,4.0120928699696,3.79863719448645,4.04246747925463,4.1249101118285
TMEM252-DT,3.55582585611864,3.543894899736,3.63415717801217,3.68778375419662,3.62614921317239,3.53755338738462,3.41434774826091,3.62168566918136
TMEM254,6.01909541922272,6.24452778503082,4.37881380758046,6.36972387835836,6.02135180430704,5.1589196456917,5.27284552552258,5.7207628921576
TMEM254-AS1,4.96356207436674,4.7878280371526,4.7535327450269,4.90828958890376,4.85897606599518,4.93495306225343,4.92062524932739,4.70578997258291
TMEM255A,3.16470880607576,5.62678180609453,3.37900264492531,3.14895611369563,3.32787077552266,4.00555418928251,5.95627616708022,3.57855573496799
TMEM255B,4.89499662868065,4.54981923014815,4.97727932664103,4.03831672704211,5.01725904048472,4.63397077425349,5.0486847352915,4.61473028786184
TMEM256,7.6830460367137,7.32021171076994,8.22108897833711,8.24500758588741,7.83325818224504,7.92579847246351,8.09387305899588,8.19980208370966
TMEM258,11.2354477088358,10.5437553880427,10.6809194974496,10.5495461661516,10.740488598684,10.72352465063,10.8302097314661,10.4101433763442
TMEM259,6.7941017184619,5.93622431602665,5.8300073070043,6.20578558234771,6.87582143278035,6.88194345964542,6.1436781363844,6.19695722843209
TMEM26,3.05768703504422,2.83429524296956,3.07956933260719,3.08552902551157,3.14420182331666,3.06865137085409,3.03757390506097,3.10354267479956
TMEM26-AS1,2.88053235197646,2.87446669025798,3.11236697830539,3.0472849013564,2.8919492090824,2.96402478684038,3.00206554080513,2.87365669567093
TMEM260,7.64808397652368,8.22485478589871,8.37606430543452,7.82942738570294,7.85512344977003,8.68914694489298,8.20961448507044,8.12345660715695
TMEM262,4.76676553941093,5.14166773762893,5.08452791326097,5.54086099679705,5.71131066545226,5.43839664351088,4.8983259869804,5.28715765862774
TMEM263,9.13222865477335,8.46040746251411,9.1673949417606,8.26512513760282,7.35355425358028,8.70800130448588,9.03446536856108,7.63544812084819
TMEM265,6.90357541867443,5.44654802895496,5.44805281580495,6.82923715061391,6.2861074367843,5.96707989033645,6.35983483346512,6.42208368227733
TMEM266,3.67592124361233,3.73375493995494,3.73221566877049,3.78749561925619,3.6234639553697,4.45812950583699,3.72908660445873,4.11714290768606
TMEM267,7.70458515913211,6.75350985843853,7.61269408000804,7.66957814048467,8.11656388080992,7.2920283788048,7.42015126290591,6.4367568198197
TMEM268,5.20155328330449,6.62780025576451,6.48315467874475,6.11394493138231,5.04479846996816,5.45875821709343,6.28172000049414,6.30374676234681
TMEM270,3.48353697254131,3.17052532488448,3.13481301020485,3.60389653697557,3.31299007713298,3.27327326045246,3.26689874087806,3.20557296962178
TMEM272,3.73377160445814,3.684996003727,3.73735242723607,3.51979267498888,3.66669183960293,3.87710492171463,3.55440715028102,3.68289482888871
TMEM273,6.28775983137108,6.71194108281786,7.28614036065099,5.01408148007847,6.23249743936605,6.670840037708,6.34126192803065,6.15784785920019
TMEM275,4.73369408063522,4.77057454147762,4.72757035639378,4.62136775219376,4.68955957431924,4.6568803470535,4.7790108907215,5.00845501022023
TMEM30A,9.20076348886921,7.35119331468703,7.98468843341132,8.14316507257524,8.61729029132304,8.77399701929743,8.51957142372022,8.55978557291175
TMEM30B,6.54130943311294,8.06106378174652,7.11651719291016,8.25429786534742,8.60402262132202,8.30044407627225,7.77657811551416,8.30956147090606
TMEM31,3.54009572464617,3.45447701587242,3.32992543762706,3.4304995565426,3.52504032062416,3.507238012014,3.32165131813065,3.49281944779128
TMEM33,6.4025309517578,6.25901670192173,6.73100283955234,7.65052516756744,7.31010467313028,5.37223407667544,5.66570321164475,6.10418895352187
TMEM35A,3.31347757066699,3.36450193795703,3.36006608799968,3.57277446566275,3.35802227635571,3.27499808265308,3.51398755964906,3.42675389955104
TMEM35B,7.44011669738471,7.50806298652935,7.91398058575741,7.89384976289994,7.56978615689709,7.67214564021684,8.12409294789326,8.00473901748193
TMEM37,6.74609614460367,6.26534517536032,6.19122635652883,5.47377054914561,6.20376764596336,5.41328966536095,5.31861698201375,6.4757010904455
TMEM38A,5.2592123792702,5.55466047519313,4.98906668315908,5.16083375105784,4.86142260101355,4.77701351462898,5.42300232690173,5.0235412691335
TMEM38B,6.51245774892289,6.74659266402095,7.65509927224629,6.83389063690491,5.83281792000075,6.06206854093867,6.90495845140576,6.4397208425604
TMEM39A,7.00541597923773,7.50042963867763,6.87525385966662,6.38976329180623,6.78859572119446,6.80025110891151,6.74586620911946,6.36979929857688
TMEM39B,5.9711169203044,6.49115180046364,7.30070312431735,6.67331282771448,5.97228617232577,5.7794118174839,5.74620893187597,5.5931026435614
TMEM40,7.39389189432673,9.08066892708461,6.30324296968408,8.01733674333798,8.48282198366387,8.0175216010492,8.40653197509719,9.580372189592
TMEM41A,7.47486206198935,6.64562708925394,8.08581882704223,8.05946585854873,7.39219120611547,7.24731207679,7.09114271052314,7.27628895650615
TMEM41B,8.76606716369233,8.40720241357117,8.09759011596239,8.40748147447813,8.93182715907291,7.6142321041982,8.45212771032986,9.29043810715944
TMEM42,6.83759643474319,6.91813271887079,6.59470051391571,6.51495439973914,6.70191233601198,6.97016384903693,6.82698194568954,6.59213015500548
TMEM43,5.87795244933123,7.25800323033078,6.11775206432039,5.96385640179331,6.83379651894318,6.13773244261163,5.80258297462045,6.63964374335383
TMEM44,6.5927884204609,5.580690518207,6.22211051400761,6.57353035155384,5.82375739881828,5.78723145530551,6.0697107006381,4.946745607314
TMEM44-AS1,4.57045944464401,4.8700377026865,5.12856122297303,4.86110507237757,4.75515111733277,4.52008256098965,4.87897943568459,4.8042870304447
TMEM45A,9.62982934234992,12.7399942900205,7.93403297929289,9.88533386161324,9.41032955047751,10.1913986884619,9.23838264936523,10.4863592948269
TMEM45B,3.6664407935485,8.37851573138523,4.80310133930215,7.48898932027141,8.00246598581818,6.39037113243257,5.56227045886474,3.37655441666634
TMEM47,7.32460974727267,8.06600778871521,7.20725585209255,7.13557118085257,7.71299929499787,8.30779421908091,8.18046622810479,6.26641033201447
TMEM50A,9.25816597807506,9.06436830799071,8.7189888261965,9.33814806306616,9.24677795494836,8.9548188676831,9.24458362961397,9.56417494995135
TMEM50B,8.0199333757182,7.982800724855,7.89728515625482,7.89949556291852,8.31734081976258,8.64350524904502,8.06351208341012,8.68362384545519
TMEM51,6.78002118390914,6.45255564674946,6.71817501654092,6.78476225701947,6.29395615083343,5.43634108170633,6.62884746153568,6.24370687735463
TMEM51-AS1,4.26506884326534,4.01479206528909,4.20739920706076,4.15936735024746,4.52059229347266,4.27625809802163,4.14969100624601,4.18364170950636
TMEM52,3.78929693873835,4.27375784982814,3.76159017594444,3.42732985699942,3.90543225607695,3.83495743159881,3.78433401237163,3.70879871749972
TMEM52B,3.13163327881456,2.8994932380406,2.76851270858871,3.03444266926092,2.98783841789568,2.87252769195038,3.66453309759973,3.15290357228978
TMEM53,6.44293874050244,5.83522143037246,6.24074311409236,6.12484151040681,5.97796481740597,5.81462151299948,5.72854062927639,6.31777717554034
TMEM54,8.60427881620246,8.41224065979965,7.92282902188272,8.96165016681087,8.90923877563913,7.37277535100201,8.10285557483526,9.66088916148249
TMEM59,6.72457409204702,6.44691381472426,4.84724292518319,5.34230899670235,5.67638829847506,5.57447960534467,5.63295560282792,5.0501357199223
TMEM59L,5.78999519858502,5.27635451347357,5.74570659134712,5.956681056631,5.59260723722111,5.73309463181744,5.75651659636693,5.98968812004493
TMEM60,8.52667479937362,7.87926121890845,7.84535143435274,7.99007956504816,7.72799129258642,8.05772566453865,8.13480755077337,8.07387528298423
TMEM61,4.82814057925709,4.36864087779229,3.89593061740766,4.52170395045037,4.17557554784898,4.51439274587166,4.4552630458872,4.85124502437718
TMEM62,5.66395604085635,5.80863556191015,5.39931330249913,6.54347044057787,5.91714459501173,6.13845082902379,6.3221389149182,6.6076480694544
TMEM63A,5.7019379804212,5.17666911997571,6.54232235817535,5.75888830794317,4.92996471079928,6.0851437129078,5.29603535644205,5.5124811847516
TMEM63B,7.62128736839729,6.80025367242959,6.9279833919075,7.21838640637526,8.02839631224412,6.71622461699919,7.15185607655374,7.09319138506839
TMEM63C,5.2977083480031,6.20547370768095,5.06112188326485,5.16826936407977,5.68368219528661,5.79011166494257,4.95520885399672,5.43292800551935
TMEM64,5.07207354324155,5.44925862004511,5.29951249286131,5.61747278719496,5.47162241077318,5.14593283633072,5.54295331447792,4.68670227306515
TMEM65,8.14015824426367,7.29852750981677,8.17350212434723,8.30316310427038,8.1274782227282,7.01456218601949,7.79536934598859,7.40305055781334
TMEM67,5.39129134759755,5.23130949550561,5.79413317635583,5.50806751616509,5.73487437953719,4.77271856588962,5.17573119152252,5.03698239286794
TMEM68,5.6207015435998,6.0059085996005,6.48870074381795,6.81531730456075,6.80750922009933,5.78659706606506,6.43976192049877,7.08973625164357
TMEM69,9.70214097584558,8.15410420408823,8.50251593354003,8.41140069976361,8.1025278499446,8.3279355508033,8.14055235783493,8.60894918948263
TMEM70,8.3319143704626,8.78523193922199,9.12060904890184,9.14708449563164,9.57751287728022,8.62706660642094,9.15199522469104,9.11337997029951
TMEM71,5.5518991800872,5.047637259591,5.41638270253078,4.57427626329664,5.08080530474541,5.8279586590606,5.49921148885123,4.97330374221037
TMEM72,4.65143981962109,4.42128999105204,4.40722591318003,4.36476958717387,4.46987016757474,4.39241870520546,4.42400043125108,4.64403864529924
TMEM72-AS1,5.67443521422408,5.27448811585309,5.55880708746683,5.41368649951939,5.71842865754612,5.5177018288419,5.67038913790455,5.78968309672381
TMEM74,3.39917979444527,2.77379796667797,2.78753496297439,2.86808164986334,2.84884076810055,2.90206919676967,3.0909876669778,2.88773589896797
TMEM74B,5.19586035301677,4.44042227978672,4.68309020224143,4.60546984302584,4.72509891593756,4.29562715976526,4.76232307550638,4.49652385859029
TMEM79,8.17009406791861,9.14553648551875,6.59606480052841,8.42103459096995,9.06418095345471,7.15136036175345,7.7485040214881,8.65028244888622
TMEM80,5.01312855602291,4.9848418576326,5.07847309781626,5.82663518947298,5.24380619677838,5.32830847137804,4.7482748361522,5.24194225433838
TMEM86A,5.07269515530359,5.42712479386564,4.42136083049906,5.03862608359092,5.21038351545006,4.89657054473454,5.01592267857496,6.1380987431213
TMEM86B,5.23990440131423,5.06685053983814,4.76617967088438,5.15374009731536,4.65113119338942,4.62331295314802,4.80244604570154,4.84619508366325
TMEM87A,8.14393887855445,8.76084995728387,9.0421483369491,9.36193122322204,9.4127706800509,8.73379923384615,9.01319754135995,8.56885478127353
TMEM87B,8.12776867090205,8.14576690302972,8.48665928174776,8.90709108182025,8.56561752645139,8.24697820505057,8.51722724778816,8.43584253724689
TMEM88,5.02808394131616,4.65723335121085,4.7345951161993,4.80750847605225,5.05643249763231,4.41878732619109,4.59338552078956,4.80998843623947
TMEM8B,4.41156082892329,4.51878720486567,4.57742516134078,4.29718589496482,4.24241036986343,4.60448072328593,4.33314910221715,4.29991316991548
TMEM9,8.11323616124906,8.18210282422952,8.31358710505683,9.05818991350628,8.13461852482846,7.9439141514567,8.29725235286428,8.1480678618845
TMEM91,6.02917871744208,5.5785538853785,5.29919069860051,6.31121548246384,6.07437861469054,5.44405101984972,5.2087399974198,5.04384144289931
TMEM92,6.40674909829783,5.89663783581253,6.90662149898092,6.25470059965031,5.9668915347917,5.59638621591623,6.29095998634391,6.74164474316687
TMEM92-AS1,5.13544110387366,4.85758051793347,5.26436327202452,5.21346341802998,5.52105440163369,5.32193914074473,5.36784259326659,5.36264232683487
TMEM94,6.50567626190636,6.74159818429252,6.3062099602499,6.49900247727267,6.17423837090741,6.12734394106595,6.27856552719679,5.96696298977256
TMEM95,4.25177967829357,4.27194332973523,4.239955439604,3.89145305440511,4.09216655123618,4.18578326383763,4.59868952475954,4.18496174157825
TMEM97,5.9131891631424,6.48538554039981,8.00233738908458,6.35898735488563,5.92670505043411,6.28368316077487,6.92087279564409,7.19002050019758
TMEM98,7.04941795448907,8.05605706048831,7.38907277432065,7.7343353958811,7.82349418362082,7.65997403443788,8.75594073295563,7.35786933766176
TMEM9B,8.25058865648848,8.36879455545177,7.81944630700886,9.26484406923891,9.25054293838516,8.64758148536056,8.56746910388832,9.0594193669861
TMF1,8.01200015590957,8.24437547207391,9.27607001285363,8.39529553571348,7.67790883037604,8.62952948866814,8.37881076573389,8.73643808815156
TMIE,3.46660485127736,3.40326527715325,3.26754250847072,2.95411415876178,3.40224575323439,3.40803016604086,3.1624713145156,3.20494693146573
TMIGD2,6.87408593628887,6.88947747189618,6.88967557489734,6.8022531624442,7.11638744320517,7.22896696446116,6.87744884113241,6.88762966728568
TMLHE,6.58897567466214,6.16997683372592,6.1539007623197,6.66951169880544,6.1549002511593,6.03223057645426,6.45045868026589,6.34894956922619
TMLHE-AS1,3.52566830795035,3.14314889754082,3.32548611666613,3.44490295950607,3.52245805218107,3.35647522945128,3.14243530872229,3.23064689522505
TMOD1,6.00322831575734,6.12368124188019,4.86432347619682,4.78615927443773,4.89255397722476,5.23946626320938,5.21097496751873,5.56393621132475
TMOD2,4.9289941977692,4.79059493663215,4.45805830012595,4.07286344144332,4.50005259850555,4.17012950594976,5.2750967416283,4.40732118960333
TMOD3,6.30080265071314,6.10215472982767,7.1386669051987,7.34455097356068,7.4493100871365,6.69712558915869,6.90995949848091,7.36205735664385
TMOD4,5.40114247988702,6.61484860662331,3.43047415034657,3.64119054119471,3.83668091793354,3.60650584953479,4.84530486365404,3.48149796191627
TMPO,5.79087559640295,5.14237163012859,6.79495389832142,6.41312538880851,5.61091891502134,6.20936778962319,5.81679854880015,6.39986342296995
TMPO-AS1,3.28503223881452,3.30856905722028,3.63782033007496,3.91371863759383,3.50551542915215,3.62159630404474,3.67742351318286,3.10354267479956
TMPRSS11B,3.80320115114115,10.059269667782,4.75539103423963,4.67821291481811,4.8149575423008,10.4987143993309,3.79149261468357,4.51909165030416
TMPRSS11D,8.2548663541732,10.678913229009,8.62013579726807,7.69073086193798,8.42953756232078,8.78989634676339,8.55919484647136,10.7517427474479
TMPRSS11E,6.36676727232847,8.84755818037099,3.74593226194999,6.68189602949833,6.503201971111,8.96866411382524,8.56584747463822,10.3636400542675
TMPRSS12,2.95156509359205,3.23846375632323,3.20061104279072,3.1476134212083,2.92704815495107,2.99191843002807,2.88420397283551,3.17500704994368
TMPRSS13,5.64431613572668,7.74407903835827,4.92072327853381,5.93860034157682,6.64867904100621,5.24993541862285,5.56631450263447,7.09440697185179
TMPRSS15,4.21627839258769,3.01142753049022,2.97459441154047,3.00372061755455,2.87956933770271,2.94537439904378,3.14001970928745,2.82924055894274
TMPRSS2,3.53416146090725,3.70647613260659,3.50011242991785,3.64798512789431,3.65897458958062,6.09666760209327,3.85806068676104,4.0093502878507
TMPRSS3,3.24378501091632,3.53175208451907,3.42722468280638,3.35535489754022,2.94906894583372,3.42827268361651,3.17477913737495,3.51720544609576
TMPRSS4,6.84953056515155,8.52561254313694,5.85298160510907,7.54545007221456,8.63713286860884,8.1735297694271,7.43780143670401,8.38000947597582
TMPRSS5,5.49629811455853,4.77205340237663,4.98603946170554,5.0359616337807,4.80181341518933,5.18448867279149,5.11295862770371,5.15239597991295
TMPRSS6,6.38112494841144,6.02267262946317,6.18339223473064,6.36439975974974,6.04261086959069,6.20217286360357,6.25723710436183,6.42865915447581
